CountyName,date,province,14-Day Rate (Cases/100k),14-Day Rate of Growth,Cases/100k
Wicklow,20200517,Leinster,35.9086,0.2445,462.6997
Louth,20200517,Leinster,55.6425,0.2283,576.4874
Leitrim,20200517,Connaught,30.3155,0.4048,249.6567
Wexford,20200517,Leinster,21.3729,0.3314,141.5958
Kildare,20200517,Leinster,59.1964,0.2277,619.7641
Monaghan,20200517,Ulster,100.0,0.2739,790.0824
Laois,20200517,Leinster,27.493,0.2739,299.8926
Clare,20200517,Munster,61.92,0.7223,265.1136
Sligo,20200517,Connaught,17.0029,0.2254,196.8414
Westmeath,20200517,Leinster,100.0,0.8429,738.9884
Dublin,20200517,Leinster,95.2127,0.3653,872.7444
Tipperary,20200517,Munster,41.9923,0.3844,329.0443
Limerick,20200517,Munster,18.2512,0.1668,309.391
Cavan,20200517,Ulster,100.0,0.3697,1050.1995
Meath,20200517,Leinster,43.8729,0.3445,400.9352
Offaly,20200517,Leinster,100.0,1.1709,591.3213
Roscommon,20200517,Connaught,100.0,1.5117,475.6445
Cork,20200517,Munster,28.0521,0.6954,252.7318
Mayo,20200517,Connaught,41.4866,0.2436,426.0308
Kilkenny,20200517,Leinster,45.2043,0.6528,304.3373
Galway,20200517,Connaught,22.0327,0.6151,169.7293
Donegal,20200517,Ulster,8.9739,0.1182,299.6382
Longford,20200517,Leinster,100.0,1.3407,682.6022
Carlow,20200517,Leinster,61.4768,0.8086,259.9592
Kerry,20200517,Munster,7.7373,0.2492,208.5209
Waterford,20200517,Munster,5.9024,0.186,126.5322
Tipperary,20200518,Munster,32.3224,0.289,330.9245
Sligo,20200518,Connaught,16.131,0.2403,196.8414
Westmeath,20200518,Leinster,100.0,0.807,741.2414
Cork,20200518,Munster,30.2099,0.8757,253.4686
Dublin,20200518,Leinster,89.9962,0.3645,870.8147
Wicklow,20200518,Leinster,30.4922,0.2168,461.2954
Wexford,20200518,Leinster,20.3234,0.3328,144.9353
Kilkenny,20200518,Leinster,44.1966,0.6977,309.376
Roscommon,20200518,Connaught,100.0,1.4342,477.1939
Meath,20200518,Leinster,40.7234,0.3394,403.4987
Kerry,20200518,Munster,7.0603,0.2561,208.5209
Longford,20200518,Leinster,100.0,1.0311,682.6022
Waterford,20200518,Munster,6.1483,0.2242,127.3929
Carlow,20200518,Leinster,53.6981,0.7086,261.7157
Louth,20200518,Leinster,52.2064,0.2375,578.0392
Limerick,20200518,Munster,15.5392,0.1497,312.9826
Cavan,20200518,Ulster,100.0,0.3677,1052.825
Leitrim,20200518,Connaught,32.0987,0.4706,255.8981
Galway,20200518,Connaught,23.0845,0.6836,172.4419
Kildare,20200518,Leinster,53.2896,0.2182,619.7641
Monaghan,20200518,Ulster,100.0,0.2689,790.0824
Laois,20200518,Leinster,24.2883,0.2642,299.8926
Mayo,20200518,Connaught,39.9541,0.2495,427.5633
Offaly,20200518,Leinster,100.0,1.1683,600.3002
Donegal,20200518,Ulster,8.256,0.1259,299.6382
Clare,20200518,Munster,60.1165,0.7407,265.1136
Clare,20200519,Munster,55.0667,0.7101,265.1136
Offaly,20200519,Leinster,100.0,1.1852,605.4309
Cavan,20200519,Ulster,100.0,0.3668,1055.4505
Sligo,20200519,Connaught,15.041,0.2482,196.8414
Meath,20200519,Leinster,38.2331,0.3414,404.0114
Louth,20200519,Leinster,48.8812,0.249,580.3668
Monaghan,20200519,Ulster,97.044,0.2588,794.9695
Leitrim,20200519,Connaught,33.4362,0.5319,255.8981
Roscommon,20200519,Connaught,100.0,1.295,480.2925
Carlow,20200519,Leinster,46.1704,0.5897,263.4722
Donegal,20200519,Ulster,7.6278,0.1362,300.8945
Dublin,20200519,Leinster,85.5854,0.3633,873.1897
Mayo,20200519,Connaught,38.6405,0.2569,429.0958
Cork,20200519,Munster,32.473,1.1028,255.3107
Kildare,20200519,Leinster,48.41,0.2101,620.663
Westmeath,20200519,Leinster,100.0,0.7083,741.2414
Kerry,20200519,Munster,6.3833,0.2609,208.5209
Kilkenny,20200519,Leinster,43.0449,0.7275,309.376
Limerick,20200519,Munster,14.2198,0.1442,314.0088
Tipperary,20200519,Munster,24.6224,0.2152,331.5513
Wexford,20200519,Leinster,18.9876,0.3396,144.9353
Laois,20200519,Leinster,21.2522,0.251,302.2539
Galway,20200519,Connaught,23.9149,0.7687,172.4419
Longford,20200519,Leinster,100.0,0.7594,685.0488
Wicklow,20200519,Leinster,26.6807,0.1978,461.2954
Waterford,20200519,Munster,6.2713,0.2602,127.3929
Clare,20200520,Munster,48.3336,0.6422,268.4801
Donegal,20200520,Ulster,7.0894,0.1502,300.2663
Mayo,20200520,Connaught,36.9986,0.2622,429.0958
Cork,20200520,Munster,35.0256,1.3323,257.5212
Louth,20200520,Leinster,45.2234,0.2459,582.6945
Limerick,20200520,Munster,14.3664,0.1542,315.5481
Laois,20200520,Leinster,19.0595,0.2415,302.2539
Leitrim,20200520,Connaught,36.5569,0.6308,255.8981
Tipperary,20200520,Munster,21.8467,0.1887,331.5513
Sligo,20200520,Connaught,15.259,0.2778,196.8414
Wexford,20200520,Leinster,18.7967,0.3628,144.9353
Offaly,20200520,Leinster,100.0,1.1291,606.7136
Dublin,20200520,Leinster,80.5173,0.358,875.3421
Cavan,20200520,Ulster,100.0,0.3533,1055.4505
Kilkenny,20200520,Leinster,44.1966,0.7974,318.4457
Meath,20200520,Leinster,36.1091,0.3433,405.0368
Longford,20200520,Leinster,100.0,0.5398,685.0488
Kerry,20200520,Munster,5.6096,0.2437,208.5209
Roscommon,20200520,Connaught,100.0,1.1363,483.3912
Carlow,20200520,Leinster,39.6463,0.4877,265.2287
Westmeath,20200520,Leinster,100.0,0.5582,744.6209
Monaghan,20200520,Ulster,91.9242,0.2514,796.5986
Waterford,20200520,Munster,6.5172,0.2978,127.3929
Galway,20200520,Connaught,24.856,0.844,174.7669
Kildare,20200520,Leinster,44.1726,0.203,621.5619
Wicklow,20200520,Leinster,23.471,0.1807,461.2954
Offaly,20200521,Leinster,100.0,1.0697,609.279
Galway,20200521,Connaught,25.8524,0.9473,176.317
Limerick,20200521,Munster,15.3193,0.1752,315.5481
Kildare,20200521,Leinster,40.2561,0.1989,623.3596
Tipperary,20200521,Munster,18.713,0.1653,330.9245
Meath,20200521,Leinster,32.5934,0.3333,407.6003
Longford,20200521,Leinster,100.0,0.3614,685.0488
Waterford,20200521,Munster,6.5172,0.3313,128.2537
Westmeath,20200521,Leinster,88.994,0.4307,744.6209
Wexford,20200521,Leinster,18.3197,0.3943,144.9353
Cork,20200521,Munster,35.6835,1.5185,261.5737
Kerry,20200521,Munster,4.8358,0.2165,208.5209
Donegal,20200521,Ulster,6.5509,0.1626,300.2663
Laois,20200521,Leinster,17.0355,0.2388,302.2539
Roscommon,20200521,Connaught,100.0,1.011,486.4898
Leitrim,20200521,Connaught,38.786,0.7768,255.8981
Monaghan,20200521,Ulster,86.5716,0.2543,796.5986
Wicklow,20200521,Leinster,20.3616,0.1678,462.6997
Carlow,20200521,Leinster,32.3694,0.3909,265.2287
Louth,20200521,Leinster,41.5656,0.2418,586.574
Sligo,20200521,Connaught,15.695,0.3333,196.8414
Kilkenny,20200521,Leinster,45.2043,0.892,321.4689
Mayo,20200521,Connaught,35.685,0.2739,432.1607
Cavan,20200521,Ulster,100.0,0.3394,1069.8908
Dublin,20200521,Leinster,76.2974,0.3641,878.014
Clare,20200521,Munster,40.9994,0.5509,268.4801
Cavan,20200522,Ulster,100.0,0.3366,1081.7055
Meath,20200522,Leinster,29.6636,0.3152,408.6257
Kildare,20200522,Leinster,36.9817,0.1969,625.6067
Louth,20200522,Leinster,38.1295,0.2431,586.574
Tipperary,20200522,Munster,15.6688,0.1407,330.9245
Mayo,20200522,Connaught,34.9188,0.2895,435.2257
Cork,20200522,Munster,36.5519,1.698,263.0474
Waterford,20200522,Munster,6.6402,0.3699,129.9752
Kerry,20200522,Munster,4.1588,0.1955,208.5209
Donegal,20200522,Ulster,6.1022,0.1739,300.2663
Leitrim,20200522,Connaught,40.5692,0.9681,255.8981
Roscommon,20200522,Connaught,100.0,0.9077,492.6872
Clare,20200522,Munster,34.2664,0.4531,270.1634
Limerick,20200522,Munster,17.0051,0.2035,316.0611
Monaghan,20200522,Ulster,82.6154,0.263,816.147
Wicklow,20200522,Leinster,18.3555,0.1701,464.1039
Carlow,20200522,Leinster,30.613,0.3516,266.9852
Kilkenny,20200522,Leinster,47.6517,1.0091,336.585
Galway,20200522,Connaught,26.7935,1.0545,177.4795
Westmeath,20200522,Leinster,69.0388,0.3213,746.8739
Longford,20200522,Leinster,71.6505,0.2158,685.0488
Dublin,20200522,Leinster,71.4732,0.3672,881.2054
Wexford,20200522,Leinster,17.4609,0.4236,144.9353
Sligo,20200522,Connaught,15.913,0.4056,196.8414
Offaly,20200522,Leinster,100.0,1.0277,613.1271
Laois,20200522,Leinster,15.3488,0.2376,302.2539
Dublin,20200523,Leinster,66.9034,0.3674,881.428
Laois,20200523,Leinster,13.9995,0.2312,302.2539
Galway,20200523,Connaught,26.9043,1.1224,178.642
Waterford,20200523,Munster,6.7631,0.4331,129.9752
Offaly,20200523,Leinster,100.0,1.0,613.1271
Wexford,20200523,Leinster,16.316,0.4407,144.9353
Kerry,20200523,Munster,3.7719,0.1831,208.5209
Roscommon,20200523,Connaught,100.0,0.8087,494.2365
Monaghan,20200523,Ulster,81.4518,0.2888,816.147
Wicklow,20200523,Leinster,16.3495,0.1668,464.1039
Mayo,20200523,Connaught,34.3714,0.3118,435.2257
Longford,20200523,Leinster,53.4757,0.1493,687.4954
Tipperary,20200523,Munster,12.0873,0.1098,330.9245
Westmeath,20200523,Leinster,53.9114,0.2414,746.8739
Cork,20200523,Munster,37.0782,1.8087,264.8894
Meath,20200523,Leinster,27.4663,0.3046,408.6257
Clare,20200523,Munster,27.894,0.3648,271.005
Donegal,20200523,Ulster,5.7433,0.1945,300.2663
Limerick,20200523,Munster,18.3245,0.2328,317.6004
Kilkenny,20200523,Leinster,49.5232,1.0955,336.585
Kildare,20200523,Leinster,34.4135,0.1955,624.7079
Carlow,20200523,Leinster,28.3546,0.3324,266.9852
Louth,20200523,Leinster,34.5826,0.2455,588.9016
Sligo,20200523,Connaught,15.041,0.457,196.8414
Cavan,20200523,Ulster,100.0,0.3382,1083.0183
Leitrim,20200523,Connaught,40.1234,1.1842,255.8981
Westmeath,20200524,Leinster,39.5887,0.174,746.8739
Leitrim,20200524,Connaught,39.2318,1.3968,255.8981
Kerry,20200524,Munster,3.3851,0.1768,208.5209
Wexford,20200524,Leinster,15.0756,0.4606,144.9353
Carlow,20200524,Leinster,25.8454,0.3029,266.9852
Monaghan,20200524,Ulster,79.8228,0.326,819.4051
Longford,20200524,Leinster,42.2913,0.1162,687.4954
Limerick,20200524,Munster,19.4973,0.2616,319.1397
Clare,20200524,Munster,21.8824,0.2826,271.005
Wicklow,20200524,Leinster,14.3434,0.161,465.5082
Sligo,20200524,Connaught,13.5151,0.521,196.8414
Laois,20200524,Leinster,12.6501,0.2239,303.4346
Offaly,20200524,Leinster,100.0,0.9757,614.4098
Kilkenny,20200524,Leinster,50.387,1.1364,336.585
Cavan,20200524,Ulster,100.0,0.3448,1085.6438
Meath,20200524,Leinster,24.7563,0.2901,408.6257
Kildare,20200524,Leinster,31.7811,0.1984,626.955
Dublin,20200524,Leinster,62.3442,0.3693,882.764
Cork,20200524,Munster,37.3677,1.8734,265.2579
Mayo,20200524,Connaught,32.7295,0.3337,435.2257
Donegal,20200524,Ulster,5.1151,0.2135,300.2663
Tipperary,20200524,Munster,8.9536,0.0827,330.9245
Waterford,20200524,Munster,6.7631,0.5189,129.9752
Roscommon,20200524,Connaught,100.0,0.651,494.2365
Galway,20200524,Connaught,26.4614,1.1408,178.642
Louth,20200524,Leinster,31.0357,0.2473,588.9016
Tipperary,20200525,Munster,6.8943,0.0651,330.9245
Wexford,20200525,Leinster,12.881,0.4313,144.2674
Kildare,20200525,Leinster,30.1118,0.2106,632.7976
Galway,20200525,Connaught,26.0185,1.1408,179.8045
Wicklow,20200525,Leinster,13.0394,0.1625,465.5082
Clare,20200525,Munster,16.2314,0.2123,271.005
Cork,20200525,Munster,38.1308,1.9528,267.2841
Leitrim,20200525,Connaught,37.0027,1.537,255.8981
Waterford,20200525,Munster,6.5172,0.5955,129.9752
Kerry,20200525,Munster,3.0949,0.1758,208.5209
Kilkenny,20200525,Leinster,49.9551,1.1158,338.6005
Limerick,20200525,Munster,20.7433,0.3106,320.1658
Louth,20200525,Leinster,27.9321,0.2498,588.9016
Cavan,20200525,Ulster,96.2058,0.3636,1088.2693
Longford,20200525,Leinster,38.4466,0.1064,687.4954
Meath,20200525,Leinster,22.0463,0.2734,408.6257
Donegal,20200525,Ulster,4.7562,0.2477,300.2663
Roscommon,20200525,Connaught,99.8212,0.516,494.2365
Dublin,20200525,Leinster,59.3754,0.3824,887.7367
Mayo,20200525,Connaught,30.9781,0.3573,435.2257
Sligo,20200525,Connaught,11.9892,0.5392,196.8414
Laois,20200525,Leinster,11.8068,0.2251,304.6153
Offaly,20200525,Leinster,100.0,0.9647,614.4098
Carlow,20200525,Leinster,23.838,0.2794,266.9852
Monaghan,20200525,Ulster,77.961,0.376,819.4051
Westmeath,20200525,Leinster,25.9097,0.1119,748.0005
Offaly,20200526,Leinster,100.0,1.0035,613.1271
Mayo,20200526,Connaught,29.0077,0.3903,435.9919
Cavan,20200526,Ulster,90.9548,0.384,1093.5203
Kildare,20200526,Leinster,29.2772,0.2314,635.4942
Meath,20200526,Leinster,18.9701,0.2524,406.5749
Sligo,20200526,Connaught,10.6813,0.5444,196.8414
Cork,20200526,Munster,38.6571,2.0151,268.5736
Waterford,20200526,Munster,6.3942,0.6842,129.9752
Kilkenny,20200526,Leinster,50.387,1.0836,339.6082
Laois,20200526,Leinster,11.1321,0.2284,304.6153
Galway,20200526,Connaught,26.1846,1.1914,183.2921
Limerick,20200526,Munster,20.5235,0.354,321.192
Louth,20200526,Leinster,25.2719,0.2568,588.9016
Wexford,20200526,Leinster,11.0681,0.3742,144.2674
Leitrim,20200526,Connaught,34.3278,1.6383,259.0188
Westmeath,20200526,Leinster,23.6566,0.101,749.127
Kerry,20200526,Munster,2.8048,0.1801,208.5209
Monaghan,20200526,Ulster,76.332,0.4379,821.0341
Longford,20200526,Leinster,34.2524,0.0977,687.4954
Tipperary,20200526,Munster,5.1931,0.051,330.9245
Carlow,20200526,Leinster,22.0815,0.2619,270.4981
Dublin,20200526,Leinster,56.8626,0.403,890.3344
Wicklow,20200526,Leinster,11.8358,0.1643,465.5082
Clare,20200526,Munster,13.8268,0.1846,271.005
Donegal,20200526,Ulster,4.2177,0.2597,299.6382
Roscommon,20200526,Connaught,84.9919,0.4252,495.7858
Carlow,20200527,Leinster,20.325,0.2411,272.2546
Longford,20200527,Leinster,29.7087,0.0874,685.0488
Clare,20200527,Munster,12.6245,0.1736,271.005
Sligo,20200527,Connaught,8.0655,0.4744,196.8414
Kerry,20200527,Munster,2.5146,0.1818,208.5209
Louth,20200527,Leinster,22.0575,0.2571,588.9016
Wexford,20200527,Leinster,9.2552,0.3255,144.2674
Leitrim,20200527,Connaught,29.8696,1.5952,259.0188
Offaly,20200527,Leinster,100.0,0.9738,613.1271
Cork,20200527,Munster,38.894,2.0471,269.6788
Tipperary,20200527,Munster,4.7454,0.0497,330.9245
Monaghan,20200527,Ulster,74.2375,0.508,821.0341
Cavan,20200527,Ulster,88.1417,0.408,1093.5203
Mayo,20200527,Connaught,27.3658,0.4252,435.9919
Westmeath,20200527,Leinster,21.5646,0.0959,751.38
Waterford,20200527,Munster,6.3942,0.8,130.836
Kilkenny,20200527,Leinster,49.3792,1.0394,339.6082
Wicklow,20200527,Leinster,10.8328,0.1753,465.5082
Laois,20200527,Leinster,9.9514,0.2193,304.6153
Limerick,20200527,Munster,19.2774,0.3795,321.7051
Meath,20200527,Leinster,15.8206,0.2269,406.5749
Roscommon,20200527,Connaught,71.0479,0.3482,495.7858
Kildare,20200527,Leinster,28.8277,0.2643,636.3931
Galway,20200527,Connaught,26.0739,1.233,184.4547
Donegal,20200527,Ulster,3.769,0.2625,299.6382
Dublin,20200527,Leinster,52.1655,0.4092,892.3383
Cork,20200528,Munster,36.5519,1.9265,271.1525
Leitrim,20200528,Connaught,24.5199,1.1702,259.0188
Cavan,20200528,Ulster,86.2664,0.4348,1093.5203
Longford,20200528,Leinster,26.9126,0.0821,687.4954
Westmeath,20200528,Leinster,20.2771,0.0942,751.38
Clare,20200528,Munster,11.7828,0.1667,271.8466
Offaly,20200528,Leinster,100.0,0.8216,613.1271
Louth,20200528,Leinster,19.9515,0.2616,592.0052
Kerry,20200528,Munster,2.1278,0.1774,208.5209
Monaghan,20200528,Ulster,73.5393,0.5534,825.9212
Donegal,20200528,Ulster,3.2306,0.2466,299.6382
Mayo,20200528,Connaught,25.9428,0.4575,437.5244
Waterford,20200528,Munster,6.6402,1.0189,130.836
Kildare,20200528,Leinster,28.1215,0.2963,636.3931
Sligo,20200528,Connaught,5.2317,0.3038,196.8414
Wexford,20200528,Leinster,7.5378,0.2821,144.2674
Laois,20200528,Leinster,9.6141,0.2227,304.6153
Limerick,20200528,Munster,18.3245,0.4078,322.2182
Wicklow,20200528,Leinster,9.2279,0.1707,465.5082
Dublin,20200528,Leinster,47.8396,0.4009,892.932
Kilkenny,20200528,Leinster,48.5155,1.006,339.6082
Galway,20200528,Connaught,25.5756,1.2,184.4547
Tipperary,20200528,Munster,4.1186,0.0486,330.2978
Roscommon,20200528,Connaught,57.9892,0.2749,497.3352
Carlow,20200528,Leinster,20.0741,0.2402,277.5241
Meath,20200528,Leinster,14.2092,0.2192,407.6003
Offaly,20200529,Leinster,100.0,0.6612,613.1271
Mayo,20200529,Connaught,23.5346,0.4831,437.5244
Kilkenny,20200529,Leinster,46.0681,0.9581,340.6159
Meath,20200529,Leinster,12.7444,0.218,408.6257
Wicklow,20200529,Leinster,8.1246,0.1579,465.5082
Limerick,20200529,Munster,17.1517,0.4535,322.7313
Laois,20200529,Leinster,9.1081,0.2308,305.796
Louth,20200529,Leinster,19.0648,0.27,594.3329
Dublin,20200529,Leinster,43.291,0.3853,893.7484
Sligo,20200529,Connaught,2.3978,0.141,196.8414
Clare,20200529,Munster,10.7007,0.1564,271.8466
Roscommon,20200529,Connaught,46.7013,0.2169,515.9271
Donegal,20200529,Ulster,2.6024,0.2248,299.6382
Tipperary,20200529,Munster,3.671,0.0498,331.5513
Cork,20200529,Munster,34.0256,1.5983,272.0735
Waterford,20200529,Munster,6.3942,1.1556,130.836
Kildare,20200529,Leinster,27.2868,0.3282,636.3931
Cavan,20200529,Ulster,82.7032,0.4565,1094.833
Leitrim,20200529,Connaught,19.1701,0.7963,259.0188
Carlow,20200529,Leinster,21.8306,0.2644,291.5759
Westmeath,20200529,Leinster,18.8288,0.0919,752.5065
Wexford,20200529,Leinster,6.202,0.2453,144.2674
Monaghan,20200529,Ulster,67.7214,0.564,829.1793
Kerry,20200529,Munster,1.7409,0.1636,208.5209
Longford,20200529,Leinster,23.4175,0.0736,692.3886
Galway,20200529,Connaught,25.0221,1.159,185.2297
Offaly,20200530,Leinster,84.2912,0.518,613.1271
Cavan,20200530,Ulster,78.765,0.4687,1101.3968
Dublin,20200530,Leinster,39.6649,0.3736,894.4906
Wexford,20200530,Leinster,5.1524,0.2169,144.2674
Donegal,20200530,Ulster,2.2435,0.2083,299.6382
Galway,20200530,Connaught,23.8595,1.1137,186.0047
Kildare,20200530,Leinster,26.709,0.3721,636.8425
Longford,20200530,Leinster,19.9223,0.0638,692.3886
Laois,20200530,Leinster,8.7708,0.2464,305.796
Kilkenny,20200530,Leinster,43.7647,0.9297,340.6159
Cork,20200530,Munster,32.6309,1.3778,278.8892
Wicklow,20200530,Leinster,7.2218,0.1535,465.5082
Clare,20200530,Munster,14.0673,0.2131,302.9869
Roscommon,20200530,Connaught,37.1839,0.1713,515.9271
Westmeath,20200530,Leinster,18.0241,0.0922,753.633
Louth,20200530,Leinster,18.9539,0.2953,595.8847
Kerry,20200530,Munster,1.354,0.1458,208.5209
Monaghan,20200530,Ulster,62.3688,0.5469,829.1793
Leitrim,20200530,Connaught,17.3868,0.6094,259.0188
Carlow,20200530,Leinster,23.838,0.3156,291.5759
Mayo,20200530,Connaught,20.5791,0.4574,437.5244
Meath,20200530,Leinster,11.2063,0.209,408.113
Waterford,20200530,Munster,6.1483,1.1364,131.6967
Limerick,20200530,Munster,13.8533,0.4644,304.7732
Sligo,20200530,Connaught,1.0899,0.0641,196.8414
Tipperary,20200530,Munster,3.7605,0.0602,332.178
Donegal,20200531,Ulster,1.8845,0.1909,299.6382
Longford,20200531,Leinster,17.1262,0.0596,692.3886
Cork,20200531,Munster,31.0257,1.2043,279.4418
Limerick,20200531,Munster,9.7486,0.4419,298.1031
Clare,20200531,Munster,18.5159,0.2928,309.72
Meath,20200531,Leinster,10.4738,0.215,410.1639
Dublin,20200531,Leinster,36.1872,0.3592,897.311
Wicklow,20200531,Leinster,6.62,0.159,468.3167
Galway,20200531,Connaught,22.9184,1.0428,186.7797
Wexford,20200531,Leinster,3.8166,0.1695,142.2637
Kildare,20200531,Leinster,25.5533,0.3929,637.7413
Carlow,20200531,Leinster,25.5944,0.375,291.5759
Tipperary,20200531,Munster,4.5663,0.0873,337.192
Waterford,20200531,Munster,5.9024,1.0667,131.6967
Leitrim,20200531,Connaught,15.1577,0.5231,259.0188
Offaly,20200531,Leinster,65.2341,0.3912,613.1271
Kerry,20200531,Munster,1.0639,0.1222,208.5209
Monaghan,20200531,Ulster,57.249,0.5223,834.0664
Westmeath,20200531,Leinster,17.0585,0.0936,754.7595
Louth,20200531,Leinster,19.7298,0.3315,602.0918
Roscommon,20200531,Connaught,38.5119,0.1742,519.0258
Mayo,20200531,Connaught,18.7182,0.4233,436.7582
Sligo,20200531,Connaught,0.654,0.038,196.8414
Laois,20200531,Leinster,8.2648,0.2663,305.796
Kilkenny,20200531,Leinster,41.7492,0.9034,340.6159
Cavan,20200531,Ulster,73.889,0.4592,1107.9605
Westmeath,20200601,Leinster,15.932,0.0946,754.7595
Cork,20200601,Munster,29.131,1.0385,279.4418
Roscommon,20200601,Connaught,40.0613,0.1868,520.5751
Wicklow,20200601,Leinster,6.0182,0.1676,468.3167
Limerick,20200601,Munster,5.0576,0.2771,298.6162
Longford,20200601,Leinster,14.6796,0.0574,692.3886
Louth,20200601,Leinster,20.3949,0.3665,601.3159
Waterford,20200601,Munster,5.5335,0.9375,130.836
Tipperary,20200601,Munster,5.1931,0.1237,337.8188
Mayo,20200601,Connaught,16.7479,0.4037,436.7582
Monaghan,20200601,Ulster,53.06,0.4978,834.0664
Dublin,20200601,Leinster,32.3808,0.3401,897.5336
Clare,20200601,Munster,23.3252,0.3767,310.5616
Donegal,20200601,Ulster,1.3461,0.15,299.6382
Laois,20200601,Leinster,7.7588,0.2822,306.9766
Cavan,20200601,Ulster,69.7633,0.446,1107.9605
Offaly,20200601,Leinster,45.2607,0.265,613.1271
Wexford,20200601,Leinster,2.4808,0.1161,142.2637
Carlow,20200601,Leinster,27.6019,0.449,291.5759
Meath,20200601,Leinster,9.4484,0.2154,410.6766
Leitrim,20200601,Connaught,12.4828,0.4118,259.0188
Galway,20200601,Connaught,21.5345,0.9774,186.7797
Kildare,20200601,Leinster,24.0124,0.4056,637.7413
Kilkenny,20200601,Leinster,39.8777,0.8822,341.6237
Sligo,20200601,Connaught,0.436,0.0256,196.8414
Kerry,20200601,Munster,0.7737,0.1,208.5209
Limerick,20200602,Munster,0.2932,0.0189,298.6162
Longford,20200602,Leinster,12.932,0.0588,694.8352
Kilkenny,20200602,Leinster,38.0062,0.8599,341.6237
Mayo,20200602,Connaught,14.7775,0.3699,436.7582
Donegal,20200602,Ulster,0.8077,0.0978,299.6382
Wexford,20200602,Leinster,1.3358,0.0657,142.2637
Laois,20200602,Leinster,6.9154,0.2847,306.9766
Kildare,20200602,Leinster,22.2147,0.4169,637.7413
Wicklow,20200602,Leinster,5.9179,0.1941,469.0188
Waterford,20200602,Munster,5.1646,0.84,130.836
Leitrim,20200602,Connaught,10.2538,0.3194,259.0188
Cavan,20200602,Ulster,65.2624,0.4372,1110.586
Monaghan,20200602,Ulster,51.431,0.5011,848.7277
Roscommon,20200602,Connaught,41.1679,0.2033,522.1244
Cork,20200602,Munster,27.1837,0.8998,280.1786
Meath,20200602,Leinster,8.7892,0.2158,411.1893
Offaly,20200602,Leinster,25.2874,0.143,614.4098
Clare,20200602,Munster,28.1345,0.468,310.5616
Louth,20200602,Leinster,20.7274,0.397,602.0918
Tipperary,20200602,Munster,5.8198,0.1801,338.4455
Sligo,20200602,Connaught,0.218,0.0135,196.8414
