state_code,date,total_cases,total_deaths,state,population,new_cases,new_deaths
WV,2020-05-29,1951.0,74.0,West Virginia,1792147.0,45.0,0.0
ID,2020-05-29,2769.0,82.0,Idaho,1787065.0,38.0,0.0
SD,2020-05-29,4866.0,59.0,South Dakota,884659.0,73.0,5.0
MT,2020-05-29,493.0,17.0,Montana,1068778.0,8.0,0.0
CO,2020-05-29,25121.0,1168.0,Colorado,5758736.0,354.0,33.0
TN,2020-05-29,22085.0,360.0,Tennessee,6829174.0,406.0,4.0
AZ,2020-05-29,18465.0,885.0,Arizona,7278717.0,702.0,28.0
OR,2020-05-29,4131.0,151.0,Oregon,4217737.0,45.0,0.0
OH,2020-05-29,34566.0,2131.0,Ohio,11689100.0,651.0,33.0
NJ,2020-05-29,158844.0,13304.0,New Jersey,8882190.0,1029.0,135.0
VT,2020-05-29,975.0,55.0,Vermont,623989.0,1.0,0.0
MD,2020-05-29,50988.0,2538.0,Maryland,6045680.0,1279.0,37.0
GA,2020-05-29,45670.0,1974.0,Georgia,10617423.0,600.0,12.0
NC,2020-05-29,26488.0,859.0,North Carolina,10488084.0,1076.0,32.0
MS,2020-05-29,14790.0,710.0,Mississippi,2976149.0,418.0,17.0
SC,2020-05-29,11131.0,483.0,South Carolina,5148714.0,343.0,13.0
MN,2020-05-29,26013.0,1006.0,Minnesota,5639632.0,454.0,29.0
DC,2020-05-29,8538.0,460.0,District of Columbia,705749.0,46.0,7.0
MI,2020-05-29,63116.0,5778.0,Michigan,9986857.0,319.0,27.0
HI,2020-05-29,647.0,17.0,Hawaii,1415872.0,3.0,0.0
ME,2020-05-30,2282.0,89.0,Maine,1344212.0,56.0,4.0
IN,2020-05-30,34211.0,2125.0,Indiana,6732219.0,653.0,15.0
GA,2020-05-30,46286.0,2003.0,Georgia,10617423.0,616.0,29.0
KY,2020-05-30,9464.0,418.0,Kentucky,4467673.0,280.0,9.0
TN,2020-05-30,22566.0,364.0,Tennessee,6829174.0,481.0,4.0
NE,2020-05-30,13654.0,170.0,Nebraska,1934408.0,393.0,6.0
MI,2020-05-30,63321.0,5802.0,Michigan,9986857.0,205.0,24.0
MO,2020-05-30,12962.0,771.0,Missouri,6137428.0,167.0,33.0
OK,2020-05-30,6418.0,334.0,Oklahoma,3956971.0,80.0,5.0
ND,2020-05-30,2554.0,48.0,North Dakota,762062.0,34.0,0.0
NV,2020-05-30,8495.0,439.0,Nevada,3080156.0,145.0,4.0
VT,2020-05-30,977.0,55.0,Vermont,623989.0,2.0,0.0
WA,2020-05-30,23275.0,1111.0,Washington,7614893.0,228.0,5.0
MN,2020-05-30,26181.0,1036.0,Minnesota,5639632.0,168.0,30.0
VA,2020-05-30,43611.0,1370.0,Virginia,8535519.0,1078.0,12.0
PA,2020-05-30,72031.0,5537.0,Pennsylvania,12801989.0,692.0,73.0
OH,2020-05-30,35034.0,2149.0,Ohio,11689100.0,468.0,18.0
MA,2020-05-30,96301.0,6768.0,Massachusetts,6892503.0,789.0,50.0
OR,2020-05-30,4185.0,153.0,Oregon,4217737.0,54.0,2.0
CO,2020-05-30,25613.0,1181.0,Colorado,5758736.0,492.0,13.0
ID,2020-05-30,2803.0,82.0,Idaho,1787065.0,34.0,0.0
NY,2020-05-30,369660.0,23848.0,New York,19453561.0,1376.0,68.0
CT,2020-05-30,42022.0,3912.0,Connecticut,3565287.0,260.0,44.0
KS,2020-05-30,9719.0,208.0,Kansas,2913314.0,0.0,0.0
AR,2020-05-30,7013.0,133.0,Arkansas,3017804.0,475.0,8.0
IA,2020-05-30,19244.0,531.0,Iowa,3155070.0,318.0,9.0
AZ,2020-05-30,19255.0,903.0,Arizona,7278717.0,790.0,18.0
NC,2020-05-30,27673.0,877.0,North Carolina,10488084.0,1185.0,18.0
DE,2020-05-30,9422.0,466.0,Delaware,973764.0,186.0,3.0
MS,2020-05-30,15229.0,723.0,Mississippi,2976149.0,439.0,13.0
WY,2020-05-30,898.0,16.0,Wyoming,578759.0,7.0,1.0
RI,2020-05-30,14912.0,711.0,Rhode Island,1059361.0,104.0,18.0
MT,2020-05-30,505.0,17.0,Montana,1068778.0,12.0,0.0
UT,2020-05-30,9533.0,112.0,Utah,3205958.0,269.0,5.0
IL,2020-05-30,118917.0,5330.0,Illinois,12671821.0,1462.0,60.0
SC,2020-05-30,11394.0,487.0,South Carolina,5148714.0,263.0,4.0
NM,2020-05-30,7493.0,344.0,New Mexico,2096829.0,129.0,9.0
SD,2020-05-30,4960.0,62.0,South Dakota,884659.0,94.0,3.0
AK,2020-05-30,434.0,10.0,Alaska,731545.0,4.0,0.0
WV,2020-05-30,1974.0,75.0,West Virginia,1792147.0,23.0,1.0
NJ,2020-05-30,159608.0,13410.0,New Jersey,8882190.0,764.0,106.0
AL,2020-05-30,17359.0,618.0,Alabama,4903185.0,536.0,13.0
TX,2020-05-30,62338.0,1626.0,Texas,28995881.0,1332.0,0.0
NH,2020-05-30,4492.0,238.0,New Hampshire,1359711.0,106.0,6.0
FL,2020-05-30,55424.0,2530.0,Florida,21477737.0,927.0,35.0
DC,2020-05-30,8717.0,462.0,District of Columbia,705749.0,179.0,2.0
MD,2020-05-30,52015.0,2562.0,Maryland,6045680.0,1027.0,24.0
LA,2020-05-30,39577.0,2785.0,Louisiana,4648794.0,775.0,19.0
CA,2020-05-30,106878.0,4156.0,California,39512223.0,2992.0,88.0
WI,2020-05-30,20382.0,588.0,Wisconsin,5822434.0,539.0,20.0
HI,2020-05-30,649.0,17.0,Hawaii,1415872.0,2.0,0.0
MA,2020-05-31,96965.0,6846.0,Massachusetts,6892503.0,664.0,78.0
KS,2020-05-31,9719.0,208.0,Kansas,2913314.0,0.0,0.0
CA,2020-05-31,110583.0,4213.0,California,39512223.0,3705.0,57.0
VA,2020-05-31,44607.0,1375.0,Virginia,8535519.0,996.0,5.0
MT,2020-05-31,515.0,17.0,Montana,1068778.0,10.0,0.0
NH,2020-05-31,4545.0,242.0,New Hampshire,1359711.0,53.0,4.0
NY,2020-05-31,370770.0,23905.0,New York,19453561.0,1110.0,57.0
ID,2020-05-31,2839.0,82.0,Idaho,1787065.0,36.0,0.0
UT,2020-05-31,9797.0,113.0,Utah,3205958.0,264.0,1.0
PA,2020-05-31,72546.0,5555.0,Pennsylvania,12801989.0,515.0,18.0
WV,2020-05-31,2010.0,75.0,West Virginia,1792147.0,36.0,0.0
CO,2020-05-31,26098.0,1181.0,Colorado,5758736.0,485.0,0.0
WA,2020-05-31,23456.0,1118.0,Washington,7614893.0,181.0,7.0
NM,2020-05-31,7624.0,351.0,New Mexico,2096829.0,131.0,7.0
ND,2020-05-31,2577.0,48.0,North Dakota,762062.0,23.0,0.0
OR,2020-05-31,4243.0,153.0,Oregon,4217737.0,58.0,0.0
MD,2020-05-31,52778.0,2596.0,Maryland,6045680.0,763.0,34.0
NC,2020-05-31,28589.0,886.0,North Carolina,10488084.0,916.0,9.0
DC,2020-05-31,8801.0,466.0,District of Columbia,705749.0,84.0,4.0
OH,2020-05-31,35513.0,2155.0,Ohio,11689100.0,479.0,6.0
VT,2020-05-31,981.0,55.0,Vermont,623989.0,4.0,0.0
HI,2020-05-31,651.0,17.0,Hawaii,1415872.0,2.0,0.0
MS,2020-05-31,15501.0,734.0,Mississippi,2976149.0,272.0,11.0
RI,2020-05-31,14988.0,718.0,Rhode Island,1059361.0,76.0,7.0
IL,2020-05-31,120260.0,5390.0,Illinois,12671821.0,1343.0,60.0
MN,2020-05-31,26322.0,1050.0,Minnesota,5639632.0,141.0,14.0
SC,2020-05-31,11861.0,494.0,South Carolina,5148714.0,467.0,7.0
CT,2020-05-31,42201.0,3944.0,Connecticut,3565287.0,179.0,32.0
KY,2020-05-31,9704.0,431.0,Kentucky,4467673.0,240.0,13.0
MO,2020-05-31,13147.0,772.0,Missouri,6137428.0,185.0,1.0
OK,2020-05-31,6506.0,334.0,Oklahoma,3956971.0,88.0,0.0
TN,2020-05-31,23006.0,364.0,Tennessee,6829174.0,440.0,0.0
ME,2020-05-31,2325.0,89.0,Maine,1344212.0,43.0,0.0
WY,2020-05-31,903.0,16.0,Wyoming,578759.0,5.0,0.0
NE,2020-05-31,13905.0,170.0,Nebraska,1934408.0,251.0,0.0
MI,2020-05-31,63568.0,5818.0,Michigan,9986857.0,247.0,16.0
TX,2020-05-31,64287.0,1672.0,Texas,28995881.0,1949.0,46.0
SD,2020-05-31,4993.0,62.0,South Dakota,884659.0,33.0,0.0
AZ,2020-05-31,19936.0,906.0,Arizona,7278717.0,681.0,3.0
NJ,2020-05-31,160445.0,13478.0,New Jersey,8882190.0,837.0,68.0
LA,2020-05-31,39916.0,2791.0,Louisiana,4648794.0,339.0,6.0
AL,2020-05-31,17903.0,631.0,Alabama,4903185.0,544.0,13.0
AK,2020-05-31,434.0,10.0,Alaska,731545.0,0.0,0.0
GA,2020-05-31,46986.0,2042.0,Georgia,10617423.0,700.0,39.0
WI,2020-05-31,20564.0,592.0,Wisconsin,5822434.0,182.0,4.0
AR,2020-05-31,7253.0,133.0,Arkansas,3017804.0,240.0,0.0
FL,2020-05-31,56163.0,2534.0,Florida,21477737.0,739.0,4.0
IA,2020-05-31,19552.0,534.0,Iowa,3155070.0,308.0,3.0
IN,2020-05-31,34574.0,2134.0,Indiana,6732219.0,363.0,9.0
NV,2020-05-31,8593.0,444.0,Nevada,3080156.0,98.0,5.0
DE,2020-05-31,9498.0,468.0,Delaware,973764.0,76.0,2.0
MI,2020-06-01,63813.0,5843.0,Michigan,9986857.0,245.0,25.0
SD,2020-06-01,5034.0,62.0,South Dakota,884659.0,41.0,0.0
OH,2020-06-01,35984.0,2206.0,Ohio,11689100.0,471.0,51.0
MA,2020-06-01,100805.0,7035.0,Massachusetts,6892503.0,3840.0,189.0
NJ,2020-06-01,160918.0,13505.0,New Jersey,8882190.0,473.0,27.0
MD,2020-06-01,53327.0,2625.0,Maryland,6045680.0,549.0,29.0
IA,2020-06-01,19697.0,551.0,Iowa,3155070.0,145.0,17.0
OR,2020-06-01,4302.0,154.0,Oregon,4217737.0,59.0,1.0
GA,2020-06-01,47618.0,2074.0,Georgia,10617423.0,632.0,32.0
CO,2020-06-01,26378.0,1181.0,Colorado,5758736.0,280.0,0.0
SC,2020-06-01,12148.0,500.0,South Carolina,5148714.0,287.0,6.0
TN,2020-06-01,23554.0,367.0,Tennessee,6829174.0,548.0,3.0
AZ,2020-06-01,20123.0,917.0,Arizona,7278717.0,187.0,11.0
ID,2020-06-01,2839.0,82.0,Idaho,1787065.0,0.0,0.0
OK,2020-06-01,6573.0,334.0,Oklahoma,3956971.0,67.0,0.0
UT,2020-06-01,9999.0,113.0,Utah,3205958.0,202.0,0.0
FL,2020-06-01,56830.0,2543.0,Florida,21477737.0,667.0,9.0
MT,2020-06-01,519.0,17.0,Montana,1068778.0,4.0,0.0
KS,2020-06-01,10011.0,217.0,Kansas,2913314.0,292.0,9.0
WV,2020-06-01,2017.0,75.0,West Virginia,1792147.0,7.0,0.0
IN,2020-06-01,34830.0,2142.0,Indiana,6732219.0,256.0,8.0
NM,2020-06-01,7689.0,356.0,New Mexico,2096829.0,65.0,5.0
AR,2020-06-01,7443.0,133.0,Arkansas,3017804.0,190.0,0.0
DE,2020-06-01,9605.0,471.0,Delaware,973764.0,107.0,3.0
NH,2020-06-01,4651.0,245.0,New Hampshire,1359711.0,106.0,3.0
CT,2020-06-01,42740.0,3964.0,Connecticut,3565287.0,539.0,20.0
WI,2020-06-01,20736.0,595.0,Wisconsin,5822434.0,172.0,3.0
NY,2020-06-01,371711.0,23959.0,New York,19453561.0,941.0,54.0
NE,2020-06-01,14101.0,170.0,Nebraska,1934408.0,196.0,0.0
VA,2020-06-01,45398.0,1392.0,Virginia,8535519.0,791.0,17.0
CA,2020-06-01,113006.0,4251.0,California,39512223.0,2423.0,38.0
NV,2020-06-01,8688.0,445.0,Nevada,3080156.0,95.0,1.0
RI,2020-06-01,15087.0,720.0,Rhode Island,1059361.0,99.0,2.0
PA,2020-06-01,72898.0,5567.0,Pennsylvania,12801989.0,352.0,12.0
AL,2020-06-01,18363.0,646.0,Alabama,4903185.0,460.0,15.0
AK,2020-06-01,467.0,10.0,Alaska,731545.0,33.0,0.0
IL,2020-06-01,121234.0,5412.0,Illinois,12671821.0,974.0,22.0
KY,2020-06-01,10046.0,439.0,Kentucky,4467673.0,342.0,8.0
TX,2020-06-01,64880.0,1678.0,Texas,28995881.0,593.0,6.0
ND,2020-06-01,2625.0,50.0,North Dakota,762062.0,48.0,2.0
MO,2020-06-01,13327.0,773.0,Missouri,6137428.0,180.0,1.0
ME,2020-06-01,2349.0,89.0,Maine,1344212.0,24.0,0.0
LA,2020-06-01,40341.0,2801.0,Louisiana,4648794.0,425.0,10.0
DC,2020-06-01,8857.0,468.0,District of Columbia,705749.0,56.0,2.0
NC,2020-06-01,29263.0,898.0,North Carolina,10488084.0,674.0,12.0
WY,2020-06-01,910.0,17.0,Wyoming,578759.0,7.0,1.0
VT,2020-06-01,983.0,55.0,Vermont,623989.0,2.0,0.0
MS,2020-06-01,15752.0,739.0,Mississippi,2976149.0,251.0,5.0
HI,2020-06-01,652.0,17.0,Hawaii,1415872.0,1.0,0.0
WA,2020-06-01,23798.0,1118.0,Washington,7614893.0,342.0,0.0
MN,2020-06-01,26897.0,1060.0,Minnesota,5639632.0,575.0,10.0
WI,2020-06-02,21155.0,607.0,Wisconsin,5822434.0,419.0,12.0
AL,2020-06-02,18642.0,651.0,Alabama,4903185.0,279.0,5.0
DE,2020-06-02,9685.0,471.0,Delaware,973764.0,80.0,0.0
NE,2020-06-02,14345.0,178.0,Nebraska,1934408.0,244.0,8.0
TX,2020-06-02,66568.0,1698.0,Texas,28995881.0,1688.0,20.0
NJ,2020-06-02,161545.0,13558.0,New Jersey,8882190.0,627.0,53.0
SD,2020-06-02,5067.0,62.0,South Dakota,884659.0,33.0,0.0
UT,2020-06-02,10202.0,113.0,Utah,3205958.0,203.0,0.0
TN,2020-06-02,24375.0,381.0,Tennessee,6829174.0,821.0,14.0
OH,2020-06-02,36350.0,2258.0,Ohio,11689100.0,366.0,52.0
NV,2020-06-02,8830.0,452.0,Nevada,3080156.0,142.0,7.0
VT,2020-06-02,988.0,55.0,Vermont,623989.0,5.0,0.0
WV,2020-06-02,2041.0,77.0,West Virginia,1792147.0,24.0,2.0
DC,2020-06-02,8886.0,470.0,District of Columbia,705749.0,29.0,2.0
ND,2020-06-02,2646.0,54.0,North Dakota,762062.0,21.0,4.0
OR,2020-06-02,4335.0,157.0,Oregon,4217737.0,33.0,3.0
CO,2020-06-02,26577.0,1185.0,Colorado,5758736.0,199.0,4.0
PA,2020-06-02,73510.0,5667.0,Pennsylvania,12801989.0,612.0,100.0
RI,2020-06-02,15194.0,732.0,Rhode Island,1059361.0,107.0,12.0
AZ,2020-06-02,21250.0,941.0,Arizona,7278717.0,1127.0,24.0
VA,2020-06-02,46239.0,1407.0,Virginia,8535519.0,841.0,15.0
CT,2020-06-02,42979.0,3972.0,Connecticut,3565287.0,239.0,8.0
NH,2020-06-02,4685.0,245.0,New Hampshire,1359711.0,34.0,0.0
AR,2020-06-02,7443.0,133.0,Arkansas,3017804.0,0.0,0.0
AK,2020-06-02,487.0,10.0,Alaska,731545.0,20.0,0.0
OK,2020-06-02,6692.0,339.0,Oklahoma,3956971.0,119.0,5.0
WY,2020-06-02,910.0,17.0,Wyoming,578759.0,0.0,0.0
CA,2020-06-02,115310.0,4286.0,California,39512223.0,2304.0,35.0
SC,2020-06-02,12415.0,501.0,South Carolina,5148714.0,267.0,1.0
NY,2020-06-02,373040.0,24023.0,New York,19453561.0,1329.0,64.0
WA,2020-06-02,24086.0,1124.0,Washington,7614893.0,288.0,6.0
NM,2020-06-02,7800.0,362.0,New Mexico,2096829.0,111.0,6.0
ID,2020-06-02,2906.0,83.0,Idaho,1787065.0,67.0,1.0
MA,2020-06-02,101163.0,7085.0,Massachusetts,6892503.0,358.0,50.0
LA,2020-06-02,40746.0,2835.0,Louisiana,4648794.0,405.0,34.0
MD,2020-06-02,54175.0,2646.0,Maryland,6045680.0,848.0,21.0
GA,2020-06-02,48207.0,2102.0,Georgia,10617423.0,589.0,28.0
MI,2020-06-02,64103.0,5869.0,Michigan,9986857.0,290.0,26.0
NC,2020-06-02,29889.0,921.0,North Carolina,10488084.0,626.0,23.0
MN,2020-06-02,27376.0,1082.0,Minnesota,5639632.0,479.0,22.0
HI,2020-06-02,652.0,17.0,Hawaii,1415872.0,0.0,0.0
IL,2020-06-02,122848.0,5525.0,Illinois,12671821.0,1614.0,113.0
MS,2020-06-02,16020.0,767.0,Mississippi,2976149.0,268.0,28.0
IA,2020-06-02,20016.0,561.0,Iowa,3155070.0,319.0,10.0
IN,2020-06-02,35237.0,2197.0,Indiana,6732219.0,407.0,55.0
FL,2020-06-02,57447.0,2613.0,Florida,21477737.0,617.0,70.0
ME,2020-06-02,2377.0,94.0,Maine,1344212.0,28.0,5.0
MO,2020-06-02,13575.0,783.0,Missouri,6137428.0,248.0,10.0
KS,2020-06-02,10011.0,217.0,Kansas,2913314.0,0.0,0.0
KY,2020-06-02,10185.0,442.0,Kentucky,4467673.0,139.0,3.0
MT,2020-06-02,523.0,17.0,Montana,1068778.0,4.0,0.0
NY,2020-06-03,374085.0,24079.0,New York,19453561.0,1045.0,56.0
AR,2020-06-03,8067.0,142.0,Arkansas,3017804.0,624.0,9.0
GA,2020-06-03,48894.0,2123.0,Georgia,10617423.0,687.0,21.0
MS,2020-06-03,16322.0,782.0,Mississippi,2976149.0,302.0,15.0
FL,2020-06-03,58764.0,2650.0,Florida,21477737.0,1317.0,37.0
ND,2020-06-03,2679.0,54.0,North Dakota,762062.0,33.0,0.0
KY,2020-06-03,10410.0,450.0,Kentucky,4467673.0,225.0,8.0
OK,2020-06-03,6805.0,341.0,Oklahoma,3956971.0,113.0,2.0
VT,2020-06-03,990.0,55.0,Vermont,623989.0,2.0,0.0
CT,2020-06-03,43091.0,3989.0,Connecticut,3565287.0,112.0,17.0
CA,2020-06-03,117687.0,4361.0,California,39512223.0,2377.0,75.0
SC,2020-06-03,12651.0,518.0,South Carolina,5148714.0,236.0,17.0
OR,2020-06-03,4399.0,159.0,Oregon,4217737.0,64.0,2.0
NV,2020-06-03,8935.0,455.0,Nevada,3080156.0,105.0,3.0
AK,2020-06-03,505.0,10.0,Alaska,731545.0,18.0,0.0
MO,2020-06-03,13767.0,786.0,Missouri,6137428.0,192.0,3.0
CO,2020-06-03,26788.0,1228.0,Colorado,5758736.0,211.0,43.0
WV,2020-06-03,2071.0,78.0,West Virginia,1792147.0,30.0,1.0
VA,2020-06-03,46905.0,1428.0,Virginia,8535519.0,666.0,21.0
NM,2020-06-03,8024.0,367.0,New Mexico,2096829.0,224.0,5.0
OH,2020-06-03,36792.0,2299.0,Ohio,11689100.0,442.0,41.0
ID,2020-06-03,2933.0,83.0,Idaho,1787065.0,27.0,0.0
IL,2020-06-03,123830.0,5621.0,Illinois,12671821.0,982.0,96.0
MI,2020-06-03,64382.0,5884.0,Michigan,9986857.0,279.0,15.0
WI,2020-06-03,21661.0,616.0,Wisconsin,5822434.0,506.0,9.0
MA,2020-06-03,101592.0,7152.0,Massachusetts,6892503.0,429.0,67.0
HI,2020-06-03,653.0,17.0,Hawaii,1415872.0,1.0,0.0
LA,2020-06-03,41133.0,2870.0,Louisiana,4648794.0,387.0,35.0
TN,2020-06-03,24822.0,388.0,Tennessee,6829174.0,447.0,7.0
SD,2020-06-03,5162.0,62.0,South Dakota,884659.0,95.0,0.0
NJ,2020-06-03,162068.0,13670.0,New Jersey,8882190.0,523.0,112.0
DE,2020-06-03,9712.0,475.0,Delaware,973764.0,27.0,4.0
NE,2020-06-03,14611.0,181.0,Nebraska,1934408.0,266.0,3.0
TX,2020-06-03,68271.0,1734.0,Texas,28995881.0,1703.0,36.0
MN,2020-06-03,27889.0,1097.0,Minnesota,5639632.0,513.0,15.0
IN,2020-06-03,35712.0,2207.0,Indiana,6732219.0,475.0,10.0
AL,2020-06-03,18851.0,653.0,Alabama,4903185.0,209.0,2.0
MT,2020-06-03,525.0,17.0,Montana,1068778.0,2.0,0.0
NC,2020-06-03,30777.0,939.0,North Carolina,10488084.0,888.0,18.0
AZ,2020-06-03,22233.0,981.0,Arizona,7278717.0,983.0,40.0
WY,2020-06-03,915.0,17.0,Wyoming,578759.0,5.0,0.0
MD,2020-06-03,54982.0,2666.0,Maryland,6045680.0,807.0,20.0
NH,2020-06-03,4749.0,256.0,New Hampshire,1359711.0,64.0,11.0
ME,2020-06-03,2418.0,95.0,Maine,1344212.0,41.0,1.0
WA,2020-06-03,24385.0,1129.0,Washington,7614893.0,299.0,5.0
DC,2020-06-03,9016.0,473.0,District of Columbia,705749.0,130.0,3.0
PA,2020-06-03,74022.0,5741.0,Pennsylvania,12801989.0,512.0,74.0
RI,2020-06-03,15299.0,742.0,Rhode Island,1059361.0,105.0,10.0
UT,2020-06-03,10497.0,117.0,Utah,3205958.0,295.0,4.0
KS,2020-06-03,10170.0,222.0,Kansas,2913314.0,159.0,5.0
IA,2020-06-03,20055.0,574.0,Iowa,3155070.0,39.0,13.0
ID,2020-06-04,2990.0,83.0,Idaho,1787065.0,57.0,0.0
GA,2020-06-04,49847.0,2147.0,Georgia,10617423.0,953.0,24.0
MT,2020-06-04,539.0,17.0,Montana,1068778.0,14.0,0.0
IL,2020-06-04,124759.0,5736.0,Illinois,12671821.0,929.0,115.0
MS,2020-06-04,16560.0,794.0,Mississippi,2976149.0,238.0,12.0
IA,2020-06-04,20805.0,580.0,Iowa,3155070.0,750.0,6.0
HI,2020-06-04,653.0,17.0,Hawaii,1415872.0,0.0,0.0
NC,2020-06-04,31966.0,960.0,North Carolina,10488084.0,1189.0,21.0
NY,2020-06-04,375133.0,24133.0,New York,19453561.0,1048.0,54.0
MD,2020-06-04,55858.0,2668.0,Maryland,6045680.0,876.0,2.0
OR,2020-06-04,4474.0,159.0,Oregon,4217737.0,75.0,0.0
AR,2020-06-04,8067.0,142.0,Arkansas,3017804.0,0.0,0.0
MA,2020-06-04,102063.0,7201.0,Massachusetts,6892503.0,471.0,49.0
KS,2020-06-04,10170.0,222.0,Kansas,2913314.0,0.0,0.0
WI,2020-06-04,22193.0,626.0,Wisconsin,5822434.0,532.0,10.0
AK,2020-06-04,513.0,10.0,Alaska,731545.0,8.0,0.0
DC,2020-06-04,9120.0,475.0,District of Columbia,705749.0,104.0,2.0
FL,2020-06-04,60183.0,2691.0,Florida,21477737.0,1419.0,41.0
LA,2020-06-04,41562.0,2883.0,Louisiana,4648794.0,429.0,13.0
SD,2020-06-04,5247.0,64.0,South Dakota,884659.0,85.0,2.0
ME,2020-06-04,2446.0,95.0,Maine,1344212.0,28.0,0.0
RI,2020-06-04,15416.0,756.0,Rhode Island,1059361.0,117.0,14.0
SC,2020-06-04,13005.0,525.0,South Carolina,5148714.0,354.0,7.0
WA,2020-06-04,24677.0,1135.0,Washington,7614893.0,292.0,6.0
VT,2020-06-04,1026.0,55.0,Vermont,623989.0,36.0,0.0
NV,2020-06-04,9090.0,460.0,Nevada,3080156.0,155.0,5.0
MO,2020-06-04,14057.0,786.0,Missouri,6137428.0,290.0,0.0
NH,2020-06-04,4795.0,265.0,New Hampshire,1359711.0,46.0,9.0
CA,2020-06-04,119807.0,4422.0,California,39512223.0,2120.0,61.0
NE,2020-06-04,14866.0,187.0,Nebraska,1934408.0,255.0,6.0
CO,2020-06-04,27060.0,1254.0,Colorado,5758736.0,272.0,26.0
AL,2020-06-04,19072.0,653.0,Alabama,4903185.0,221.0,0.0
TX,2020-06-04,69920.0,1767.0,Texas,28995881.0,1649.0,33.0
WV,2020-06-04,2092.0,78.0,West Virginia,1792147.0,21.0,0.0
OK,2020-06-04,6907.0,344.0,Oklahoma,3956971.0,102.0,3.0
CT,2020-06-04,43239.0,4007.0,Connecticut,3565287.0,148.0,18.0
WY,2020-06-04,915.0,17.0,Wyoming,578759.0,0.0,0.0
MI,2020-06-04,64616.0,5901.0,Michigan,9986857.0,234.0,17.0
AZ,2020-06-04,22753.0,996.0,Arizona,7278717.0,520.0,15.0
NJ,2020-06-04,162530.0,13765.0,New Jersey,8882190.0,462.0,95.0
VA,2020-06-04,47856.0,1445.0,Virginia,8535519.0,951.0,17.0
KY,2020-06-04,10705.0,458.0,Kentucky,4467673.0,295.0,8.0
OH,2020-06-04,37282.0,2339.0,Ohio,11689100.0,490.0,40.0
PA,2020-06-04,74560.0,5817.0,Pennsylvania,12801989.0,538.0,76.0
ND,2020-06-04,2706.0,58.0,North Dakota,762062.0,27.0,4.0
TN,2020-06-04,25120.0,401.0,Tennessee,6829174.0,298.0,13.0
IN,2020-06-04,36096.0,2231.0,Indiana,6732219.0,384.0,24.0
NM,2020-06-04,8140.0,375.0,New Mexico,2096829.0,116.0,8.0
DE,2020-06-04,9746.0,483.0,Delaware,973764.0,34.0,8.0
UT,2020-06-04,10813.0,117.0,Utah,3205958.0,316.0,0.0
MN,2020-06-04,28290.0,1126.0,Minnesota,5639632.0,401.0,29.0
UT,2020-06-05,11252.0,120.0,Utah,3205958.0,439.0,3.0
DE,2020-06-05,9773.0,485.0,Delaware,973764.0,27.0,2.0
NJ,2020-06-05,163336.0,13847.0,New Jersey,8882190.0,806.0,82.0
SD,2020-06-05,5277.0,65.0,South Dakota,884659.0,30.0,1.0
NE,2020-06-05,15117.0,186.0,Nebraska,1934408.0,251.0,-1.0
CT,2020-06-05,43460.0,4038.0,Connecticut,3565287.0,221.0,31.0
IA,2020-06-05,21152.0,592.0,Iowa,3155070.0,347.0,12.0
KS,2020-06-05,10393.0,232.0,Kansas,2913314.0,223.0,10.0
MO,2020-06-05,14253.0,799.0,Missouri,6137428.0,196.0,13.0
AZ,2020-06-05,24332.0,1012.0,Arizona,7278717.0,1579.0,16.0
CO,2020-06-05,27360.0,1255.0,Colorado,5758736.0,300.0,1.0
AL,2020-06-05,19387.0,676.0,Alabama,4903185.0,315.0,23.0
LA,2020-06-05,41989.0,2912.0,Louisiana,4648794.0,427.0,29.0
VA,2020-06-05,48532.0,1453.0,Virginia,8535519.0,676.0,8.0
MI,2020-06-05,64821.0,5909.0,Michigan,9986857.0,205.0,8.0
MN,2020-06-05,28688.0,1159.0,Minnesota,5639632.0,398.0,33.0
NM,2020-06-05,8353.0,383.0,New Mexico,2096829.0,213.0,8.0
MT,2020-06-05,541.0,18.0,Montana,1068778.0,2.0,1.0
OH,2020-06-05,37758.0,2355.0,Ohio,11689100.0,476.0,16.0
ID,2020-06-05,3054.0,83.0,Idaho,1787065.0,64.0,0.0
RI,2020-06-05,15521.0,772.0,Rhode Island,1059361.0,105.0,16.0
WI,2020-06-05,22599.0,633.0,Wisconsin,5822434.0,406.0,7.0
MA,2020-06-05,102557.0,7235.0,Massachusetts,6892503.0,494.0,34.0
HI,2020-06-05,655.0,17.0,Hawaii,1415872.0,2.0,0.0
IL,2020-06-05,125915.0,5795.0,Illinois,12671821.0,1156.0,59.0
NV,2020-06-05,9266.0,460.0,Nevada,3080156.0,176.0,0.0
WV,2020-06-05,2119.0,84.0,West Virginia,1792147.0,27.0,6.0
AR,2020-06-05,8651.0,152.0,Arkansas,3017804.0,584.0,10.0
ME,2020-06-05,2482.0,98.0,Maine,1344212.0,36.0,3.0
KY,2020-06-05,10977.0,466.0,Kentucky,4467673.0,272.0,8.0
OR,2020-06-05,4570.0,161.0,Oregon,4217737.0,96.0,2.0
IN,2020-06-05,36578.0,2258.0,Indiana,6732219.0,482.0,27.0
FL,2020-06-05,61488.0,2745.0,Florida,21477737.0,1305.0,54.0
VT,2020-06-05,1027.0,55.0,Vermont,623989.0,1.0,0.0
